"","Text","Data","screenName","retweetCount"
"157","I think there should be a way that we cancome together and let The Academy know how we feel about the amazing... https://t.co/CjUeeyuH","2017-01-27 14:02:36","FearCentral",0
"158","@TheAcademy: Congrats to our Supporting Actor nominees! #Oscars #OscarNoms https://t.co/mFwmYRqF","2017-01-27 14:02:34","eassante6",4765
"159","@TheAcademy: Congrats to our Cinematography nominees! #Oscars #OscarNoms https://t.co/GAgQK","2017-01-27 14:02:32","eassante6",4730
"160","@TheAcademy: Congrats to our Documentary Feature nominees! #Oscars #OscarNoms https://t.co/KwPzBuV","2017-01-27 14:02:29","eassante6",2776
"161","@TheAcademy: Congrats to our Foreign Language Film nominees! #Oscars #OscarNoms https://t.co/LtFnYLHgyl","2017-01-27 14:02:26","eassante6",2642
"162","@TheAcademy: Congrats to our Documentary Short Subject nominees! #Oscars #OscarNoms https://t.co/wbcJKnQT","2017-01-27 14:02:22","eassante6",1758
"163","@TheAcademy: Congrats to our Live Action Short Film nominees! #Oscars #OscarNoms https://t.co/AASEcW","2017-01-27 14:02:19","eassante6",1801
"164","Iranian-born actress to boycott Oscars over Trump https://t.co/VlHtxMdRd via the @FoxNews Android app. I hate muslims.Go home freak","2017-01-27 14:02:17","TurekJoe",0
"165","@TheAcademy: Congrats to our Leading Actor nominees! #Oscars #OscarNoms https://t.co/CVWydKBAe","2017-01-27 14:02:16","eassante6",9073
"166","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 14:02:14","jazzdaddyelijah",189
"167","@TheAcademy: Congrats to our Sound Editing nominees! #Oscars #OscarNoms https://t.co/QVLhdnJi","2017-01-27 14:02:13","eassante6",2832
"168","@TheAcademy: Congrats to our Sound Mixing nominees! #Oscars #OscarNoms https://t.co/VYBglCk","2017-01-27 14:02:11","eassante6",3058
"169","@voguemagazine: The story behind @Armani Privé’s orange and black, hand-beaded gown. https://t.co/OjUiOVrJy","2017-01-27 14:02:09","JAMCxoxo",20
"170","@CBCNews: Star of Iran's Oscar contender boycotts to protest Donald Trump's immigration policies https://t.co/FJpNgj https://t.co/yF…","2017-01-27 14:02:09","CMacF1",43
"171","@TheAcademy: Congrats to our Production Design nominees! #Oscars #OscarNoms https://t.co/qCThqTtIP","2017-01-27 14:02:08","eassante6",3997
"172","@TheAcademy: Congrats to our Visual Effects nominees! #Oscars #OscarNoms https://t.co/BmejQXKqlj","2017-01-27 14:02:06","eassante6",5424
"173","@SuperSamStuff not yet. Probs will before the Oscars","2017-01-27 14:02:06","thebobbyburns",0
"174","Are superheroes and sequels corrupting Pixar's soul? https://t.co/GrAlztixG https://t.co/ibkPizJJK","2017-01-27 14:02:05","kilokeal",0
"175","@TheAcademy: Congrats to our Costume Design nominees! #Oscars #OscarNoms https://t.co/wurBmff","2017-01-27 14:02:04","eassante6",4171
"176","@TheAcademy: Congrats to our Makeup &amp; Hairstyling nominees! #Oscars #OscarNoms https://t.co/pUIQQFxJQ","2017-01-27 14:02:01","eassante6",3593
"177","@TheAcademy: Congrats to our Original Score nominees! #Oscars #OscarNoms https://t.co/WBdENvMx","2017-01-27 14:01:59","eassante6",3955
"178","@TheAcademy: Congrats to our Original Song nominees! #Oscars #OscarNoms https://t.co/bwJYPwsR","2017-01-27 14:01:56","eassante6",6766
"179","@TheAcademy: Congrats to our Original Screenplay nominees! #Oscars #OscarNoms https://t.co/GmwVgSYUpa","2017-01-27 14:01:53","eassante6",4214
"180","La La Land - solid movie. Still pushing for Moonlight to show up at the Oscars though.","2017-01-27 14:01:52","LGKallday",0
"181","@TheAcademy: Congrats to our Adapted Screenplay nominees! #Oscars #OscarNoms https://t.co/CFltBAmLe","2017-01-27 14:01:51","eassante6",3700
"182","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 14:01:48","AwanSweet",3835
"183","@TheAcademy: Congrats to our Animated Feature nominees! #Oscars #OscarNoms https://t.co/IuymCgrC","2017-01-27 14:01:48","eassante6",5477
"184","@stonenobrian: THE OSCARS TRAILER JUST SAVED MY LIFEhttps://t.co/kymCHsZr","2017-01-27 14:01:46","kjellura",92
"185","@TheAcademy: Congrats to our Animated Short Film nominees! #Oscars #OscarNoms https://t.co/YOPAcrmsBm","2017-01-27 14:01:46","eassante6",2205
"186","@kubothemovie: How does a handmade hero become the most heartfelt motion picture of the year? #KuboMovie is now nominated for two #Acade…","2017-01-27 14:01:45","WhitneyPulliam",537
"187","@TheAcademy: Congrats to our Supporting Actress nominees! #Oscars #OscarNoms https://t.co/lvthOEgxL","2017-01-27 14:01:43","eassante6",7122
"188","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 14:01:43","Emel__Sh",3835
"189","FRIDAY! Finally!

After a week full of schedules feel free to unwind and take a breather at Oscar's Roadhouse! We... https://t.co/sHQIOxoOV","2017-01-27 14:01:40","oscarsroadhouse",0
"190","#techbabble #tech Are superheroes and sequels corrupting Pixar's soul? https://t.co/vIuOuLhZ","2017-01-27 14:01:40","tech2babble",0
"191","Kimberly Steward produced a film that is nominated for six Oscars https://t.co/UBGPExvGf","2017-01-27 14:01:38","D_Bella",0
"192","@EW: Ryan Reynolds reacts to #Deadpool's #Oscars snub with a hilarious tweet. https://t.co/LKZjEZwxG","2017-01-27 14:01:38","dottyrosie",61
"193","@TheAcademy: Congrats to our Leading Actress nominees! #Oscars #OscarNoms https://t.co/xqacBlntQb","2017-01-27 14:01:33","eassante6",9426
"194","Oscar-nominated actress Taraneh Alidoosti is boycotting this year's Academy Awards. Here is why:… https://t.co/nfKTmOb","2017-01-27 14:01:33","Alistinsider",0
"195","@IndieWire: Oscars : How history is being made in the Best Cinematography, Best Editing and Best Sound Editing races https://t.co/FH…","2017-01-27 14:01:32","cinemenjana",18
"196","ah i can't wait to see selena kill it and pop out a baby in dubious battle, she's working towards her oscars!","2017-01-27 14:01:32","bcdyheats",0
"197","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 14:01:25","rickypratama04",1962
"198","Are superheroes and sequels corrupting Pixar's soul? - The nominees for the th Academy Awards were announced ... https://t.co/qAWtlslQI","2017-01-27 14:01:17","eebeniro",0
"199","Think you know what'll win Best Picture at the Oscars? Make your predictions &amp; you could WIN free movie tickets!… https://t.co/bHUnHLYd","2017-01-27 14:01:12","AtlanticStation",0
"200","Nominaciones a los Oscars  https://t.co/CWwdsUHK https://t.co/EuDvOedk","2017-01-27 14:01:09","laultima_fila",0
"201","@TheAcademy: Congrats to our Directing nominees! #Oscars #OscarNoms https://t.co/ghRtVgo","2017-01-27 14:01:04","eassante6",6147
"202","@TheAcademy: Congrats to our Best Picture nominees! #Oscars #OscarNoms https://t.co/jdGdEfkx","2017-01-27 14:01:00","eassante6",15613
"203","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 14:00:58","perete_asal",3835
"204","Just wanted the @Oscars_Live know I wont be attending. Its a protest because there isnt a meme of the year category. #DemandRepresentation","2017-01-27 14:00:53","Alexander_Raz",0
"205","TECH: Are superheroes and sequels corrupting Pixar's soul? - The nominees for the th Academy Awards were anno... https://t.co/hQvmuQpcOW","2017-01-27 14:00:52","In2Geek",0
"206","#tech Are superheroes and sequels corrupting Pixar's soul? - The nominees for the th Academy Awards were anno... https://t.co/mKblSK","2017-01-27 14:00:48","rockettechuk",0
"207","Iraanse actrice boycot Oscars tegen Trump https://t.co/LvGhiLLE","2017-01-27 14:00:41","dsoauto",0
"208","@TheAcademy why include movies in an Oscars trailer that aren't nominated for Oscars?","2017-01-27 14:00:39","mensamontaque",0
"209","Iranian Oscar contender: I'll boycott awards over Trump's 'racist' visa ban - The Guardian https://t.co/KnsQwrVHx https://t.co/AONoUpzzF","2017-01-27 14:00:34","breakingnews_no",0
"210","@DavidPapp: [CNET] The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/euMBWaWxMn","2017-01-27 14:00:32","RudeTortugabz",1
"211","Iraanse actrice boycot Oscars tegen Trump https://t.co/OTnQld https://t.co/YgTMKdVa","2017-01-27 14:00:26","destandaard",1
"212","@kubothemovie: How does a handmade hero become the most heartfelt motion picture of the year? #KuboMovie is now nominated for two #Acade…","2017-01-27 14:00:18","natasya_imani",537
"213","Episode : Obnoxious Oscars Debate https://t.co/bZizQ https://t.co/LnQHnwXaS","2017-01-27 14:00:12","comicvault",0
"214","@ABC: In recently unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute. https://t.co/…","2017-01-27 14:00:10","NICOLEKlDMANS",189
"215","Did They Get it Right? – Best Picture – Oscars  https://t.co/GoAkJVOz https://t.co/zJJxqKZKXP","2017-01-27 14:00:10","RealMovieRob",0
"216","Constance Wu Clocks The Oscars For Casey Affleck Nomination:
https://t.co/lMJTWKiaX https://t.co/rimdOhL","2017-01-27 14:00:02","WorldOfWonder",1
"217","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 14:00:02","Babar_chef",3835
"218","Oscars : Where to Stream the Nominated Movies, mira @Hildelysa 

https://t.co/WDMHEgnN https://t.co/gbZDuEwAOu","2017-01-27 14:00:02","El_Consultor_",0
"219","De genomineerden voor de Oscars zijn bekend en in maart draaien wij verschillende films hiervan. Deze zijn het:… https://t.co/fivrFDlx","2017-01-27 14:00:02","theaterdebussel",0
"220","Listen to @Lin_Manuel Miranda’s <ed><U+A><U+BC><ed><U+B><U+B><ed><U+A><U+BC><ed><U+B><U+B> Academy Award Nominated Song How Far I’ll Go from Moana <ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BC><ed><U+BF><U+BD>… https://t.co/qXTNzYG","2017-01-27 13:59:56","PuertoRicoPUR",7
"221","@tolkienianjedi: goodnight i hope harrison ford sings during carrie fisher's oscars tribute https://t.co/jxwAXzg","2017-01-27 13:59:51","finnreys",140
"222","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:59:44","revivalzselena",1962
"223","@Variety: #Oscar nominee Ruth Negga speaks out about diversity in Hollywood https://t.co/VLynamAd https://t.co/EEdXoixDA","2017-01-27 13:59:35","caImthestorm",44
"224","@tolkienianjedi: goodnight i hope harrison ford sings during carrie fisher's oscars tribute https://t.co/jxwAXzg","2017-01-27 13:59:33","SomethinAboutMJ",140
"225","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:59:31","zohrespidy",3835
"226","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:59:30","willyindia",3835
"227","@BreitbartNews oh nooooooo please don't! The oscars will be a disaster without you said NO ONE ever","2017-01-27 13:59:29","dr2thpac",0
"228","@GardhamDouglas: #Oscars ready? Make The Actor your next read ... @DrJimmyStar @y_laresv @ReneeGiraldy @srone @StarChild_ https://…","2017-01-27 13:59:26","ReneeGiraldy",2
"229","@afptehran: Iran actress to boycott Oscars over 'racist' Trump visa ban 
https://t.co/AXMxadwF
@AFP #taranehalidoosti https://t.co/l…","2017-01-27 13:59:24","Aldamir",167
"230","@GMA: WATCH: In unearthedinterview, Carrie Fisher says she wanted Harrison Ford to sing during her Oscars tribute: https://t.co/T…","2017-01-27 13:59:23","SomethinAboutMJ",131
"231","@ComicBookNOW: RYAN REYNOLDS, DEADPOOL Deserved Oscars Nomination According To JAKE GYLLENHAAL
https://t.co/xuRZNn https://t.co/KX…","2017-01-27 13:59:23","dean_kararina",33
"232","Iraanse actrice boycot Oscars tegen Trump: Taraneh Alidoosti, die de hoofdrol speelt in The… https://t.co/cCEYgHDWN #TipsTrade #TT","2017-01-27 13:59:09","lammertdoddema",0
"233","@chrisharnick: This is Meryl Streep's #Oscars nomination statement. Seriously, she sent a gif. https://t.co/waJixVf","2017-01-27 13:59:08","Bises_de_Paris",5097
"234","@CinemarkChile: Mira este educativo meme y conoce las fechas de estreno de los nominados a Mejor Película aquí <ed><U+A><U+BD><ed><U+B><U+> https://t.co/TVUgjoRV…","2017-01-27 13:59:05","devvasquez_",6
"235","@adrianachechik: Check out what VLADIMAR Putin had to say about my recent win!! https://t.co/vxigZkEm","2017-01-27 13:58:57","BinbonBinalki",16
"236","@PremiosOscar: Las candidatas al Oscar a la Mejor Actriz Secundaria https://t.co/WQnleKG #Oscars #OscarNoms https://t.co/QiuXcOFY…","2017-01-27 13:58:55","sabelaeuphonium",17
"237","https://t.co/qxVRgHxwb","2017-01-27 13:58:55","WesternAffairs",1
"238","@womensmediacntr: One of the stars in a film up for the foreign-language Academy Award will protest the #Oscars over Trump's visa ban: h…","2017-01-27 13:58:53","NEWomen4Justice",5
"239","@guardian: Iranian Oscar contender: I'll boycott awards over Trump's 'racist' visa ban https://t.co/TgVQAOuFlf","2017-01-27 13:58:52","a_SpiXy",72
"240","@vulture: This Iranian actress is boycotting the #Oscars to protest Donald Trump's visa ban https://t.co/rzOBlpox","2017-01-27 13:58:49","FreakyLiterati",9
"241","Los que podían (incluso debían) estar y no estarán. https://t.co/MmdUYifG","2017-01-27 13:58:43","enfermosdecine",0
"242","Mmmm...yes <ed><U+A><U+BD><ed><U+B><U+><ed><U+A><U+BC><ed><U+BF><U+BC> https://t.co/IRKblUAl","2017-01-27 13:58:40","Khiran",0
"243","Are superheroes and sequels corrupting Pixar's soul? https://t.co/kgNSojK","2017-01-27 13:58:27","YahooNewsTech",0
"244","Are superheroes and sequels corrupting Pixar's soul? https://t.co/CQoGfXumy","2017-01-27 13:58:27","BerkleyBearNews",0
"245","^Here Is The Full List Of Nominees For TheOscars https://t.co/fBKyQFMZx…""","2017-01-27 13:58:27","9cebutter",0
"246","#UPDATE Are superheroes and sequels corrupting Pixar's soul? https://t.co/CJVNgHBqg","2017-01-27 13:58:25","streetsapproved",0
"247","The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/sfHoUlkb","2017-01-27 13:58:19","JackieLins",0
"248","The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/QnVYTiDpm","2017-01-27 13:58:17","whateverusay",0
"249","@Chae_Binnie Il faut se laisser tenter ! Grosse claque, déçu qu'Amy Adams ne soit pas nommée aux Oscars pour ce rôle.","2017-01-27 13:58:16","LaTentaCulture",0
"250","^Here Is The Full List Of Nominees
For TheOscars https://t.co/GVOzIex…","2017-01-27 13:58:14","itz_salamee",0
"251","@AttaGirlSays: In honor of the #oscarnoms, a DIY champagne fountain. #oscars https://t.co/AVpWkLh https://t.co/GbuLkpMUN","2017-01-27 13:58:13","pnkheelspnktrk",3
"252","The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/ApxGKSMDh","2017-01-27 13:58:11","itsupportwales",0
"253","@voguemagazine: Everything you need to know about the #Oscars nominations. https://t.co/fwXjCLAgFd","2017-01-27 13:58:11","thumbfive",24
"254","#TECHUPDATE The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/UlFkMFzeH","2017-01-27 13:58:07","streetsapproved",0
"255","#EU-supported films nominated for #Oscars!!https://t.co/swhAQUO 
.@MEDIAprogEU .@Oscars_Live… https://t.co/noaOfSQuT","2017-01-27 13:58:06","MoreEuropeEU",0
"256","[https://t.co/YGaMXtjJr] The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/ZJxDibzjw","2017-01-27 13:58:05","BWIZZ75",0
"257","@TheAcademy: The #Oscars trailer is here! https://t.co/dOOzSFtfZc","2017-01-27 13:58:03","fenomenath",1962
"258","Une actrice iranienne boycottera les Oscars pour dénoncer le «racisme» de Trump https://t.co/NRZlwgyt via @RFI","2017-01-27 13:58:02","PhucFOWLER",0
"259","Iranian actress to shun Oscars in protest of Trump immigrant ban https://t.co/ejOXgRC","2017-01-27 13:58:01","ykhalim",0
"260","#Podcast time! Episode : Obnoxious Oscars Debate, take a listen https://t.co/TPWOVqM https://t.co/GiTkNvQF","2017-01-27 13:57:58","filmclubcentral",0
"261","#News The Oscars almost never nominate horror flicks. Here's why they should. - CNET https://t.co/bJZcOWlTWv","2017-01-27 13:57:48","newscomnet",0
"262","@FantasticBeasts: The magic continues . . . Congrats to #FantasticBeasts. #Oscars #OscarsNoms https://t.co/uizrYkVq","2017-01-27 13:57:48","thesassypotter",3972
"263","#Podcast time! Episode : Obnoxious Oscars Debate, take a listen https://t.co/MdKaWIJy https://t.co/QEZEAmphng","2017-01-27 13:57:46","Spunky_Kun",0
"264","@htshowbiz: Iranian star of #Oscar nominated film shuns #AcademyAwards in protest of #DonaldTrump
https://t.co/fiPqIPKp https://t.co/A…","2017-01-27 13:57:43","MobileTech_News",6
"265","#Podcast time! Episode : Obnoxious Oscars Debate, take a listen https://t.co/HySudOKSu https://t.co/NsHKhqyBIK","2017-01-27 13:57:41","anthonywendel",0
"266","Extraordinary story of three little girls in Aleppo - from playing in a war zone to a new life @watanifilm #oscars","2017-01-27 13:57:29","johnkampfner",0
"267","@t_alidoosti: Trump's visa ban for Iranians is racist. Whether this will include a cultural event or not,I won't attend the #AcademyAwar…","2017-01-27 13:57:29","gayerotisk",3835
"268","#Podcast time! Episode : Obnoxious Oscars Debate, take a listen https://t.co/FMVSnLyoz https://t.co/AdKeXkpUhb","2017-01-27 13:57:28","monkeys_robots",0
"269","^Here Is The Full List Of Nominees For TheOscars https://t.co/PMJspRpj","2017-01-27 13:57:26","Shoki_Mary",0
"270","@ComicBookNOW: RYAN REYNOLDS, DEADPOOL Deserved Oscars Nomination According To JAKE GYLLENHAAL
https://t.co/xuRZQbCN https://t.co/IKNj…","2017-01-27 13:57:26","Devonian_450MYA",24
"271","^Here Is The Full List Of Nominees For TheOscars https://t.co/FiunKWBn","2017-01-27 13:57:25","nut_so_funny",0
"272","^Here Is The Full List Of Nominees For TheOscars https://t.co/DVlqbopkX","2017-01-27 13:57:25","MrFemi1",0
"273","^Here Is The Full List Of Nominees For TheOscars https://t.co/LtSWNPFJ","2017-01-27 13:57:25","magbedu3",0
"274","^Here Is The Full List Of Nominees For TheOscars https://t.co/WvVlKXOlcG","2017-01-27 13:57:22","LEGACYfied",0
"275","^Here Is The Full List Of Nominees For TheOscars https://t.co/kEOfyJMD","2017-01-27 13:57:22","JulietSuga",0
"276","^Here Is The Full List Of Nominees For TheOscars https://t.co/CoHvsSdcP","2017-01-27 13:57:21","JulietClara2",0
"277","^Here Is The Full List Of Nominees For TheOscars https://t.co/lPWFUyz","2017-01-27 13:57:21","jedalosmyle",0
"278","^Here Is The Full List Of Nominees For TheOscars https://t.co/rCUmpVF","2017-01-27 13:57:21","JedaloONE",0
